,Unnamed: 0,floor_num,total_area,kitchen_area,rooms_count,living_area,is_apartments,total_floor,district,hood,metro_name,metro_transport_type,metro_time,price
1902,1902,41,92.0,20.0,4.0,60.0,,59,САО,р-н Тимирязевский,Дмитровская,walk,2,43000000
1903,1903,27,95.0,26.1,4.0,0.0,f,32,ЮВАО,р-н Рязанский,Стахановская,walk,4,28886460
1904,1904,19,162.6,6.1,5.0,0.0,f,40,САО,р-н Хорошевский,ЦСКА,walk,11,149258558
1905,1905,5,415.0,31.8,6.0,0.0,,8,ЦАО,р-н Хамовники,Киевская,walk,12,382000000
1906,1906,3,27.81,4.0,0.0,11.1,t,9,ВАО,р-н Косино-Ухтомский,Реутов,transport,3,7425270
1907,1907,2,134.0,0.0,4.0,0.0,f,10,ЗАО,р-н Дорогомилово,Поклонная,walk,4,125000000
1908,1908,8,65.7,7.2,3.0,44.0,f,12,ЗАО,р-н Раменки,Раменки,walk,7,24290000
1909,1909,15,26.7,6.0,0.0,15.7,,26,ЮВАО,р-н Лефортово,Авиамоторная,walk,8,13500000
1910,1910,9,52.7,10.3,1.0,14.4,f,22,СЗАО,р-н Покровское-Стрешнево,Спартак,walk,13,34233920
1911,1911,1,47.7,0.0,1.0,0.0,f,9,ЗАО,р-н Кунцево,Молодёжная,walk,20,21586085
1912,1912,2,84.2,0.0,3.0,0.0,f,44,СВАО,р-н Марьина роща,Марьина Роща,walk,6,39641613
1913,1913,14,68.9,0.0,3.0,26.7,f,42,ЮЗАО,р-н Котловка,Нагорная,walk,20,36785710
1914,1914,11,49.0,10.0,1.0,21.0,,13,ЦАО,р-н Таганский,Таганская,walk,4,22100000
1915,1915,4,198.8,0.0,5.0,0.0,f,13,ЦАО,р-н Тверской,Новослободская,walk,8,180000000
1916,1916,8,172.0,0.0,4.0,0.0,f,9,ЦАО,р-н Таганский,Таганская,walk,4,210000000
1917,1917,6,347.5,0.0,5.0,0.0,f,6,ЦАО,р-н Хамовники,Парк Культуры,walk,5,861537741
1918,1918,3,74.5,0.0,3.0,0.0,f,14,ВАО,р-н Богородское,Бульвар Рокоссовского,transport,3,26075000
1919,1919,20,33.9,6.0,1.0,20.2,,25,НАО (Новомосковский),м. Коммунарка,Коммунарка,transport,7,8250000
1920,1920,30,43.8,21.7,1.0,12.2,,32,СВАО,р-н Бутырский,Бутырская,walk,7,16950000
1921,1921,12,61.0,10.0,2.0,29.0,t,79,ЦАО,р-н Пресненский,Москва-Сити,walk,3,57000000
1922,1922,14,25.75,3.6,0.0,11.3,f,14,НАО (Новомосковский),м. Щербинка,Щербинка,transport,6,6832024
1923,1923,2,109.0,11.0,5.0,62.0,f,8,ЦАО,р-н Красносельский,Красные ворота,walk,3,38900000
1924,1924,9,25.4,0.0,0.0,0.0,f,24,СВАО,р-н Отрадное,Бибирево,walk,18,10118978
1925,1925,3,145.0,14.4,5.0,96.0,t,5,ЦАО,р-н Замоскворечье,Новокузнецкая,walk,9,140000000
1926,1926,24,205.5,20.0,5.0,0.0,f,24,ЗАО,р-н Можайский,Рабочий посёлок,walk,13,139000000
1927,1927,14,127.0,40.0,4.0,41.0,t,16,ЮАО,р-н Даниловский,Автозаводская,walk,4,76200000
1928,1928,7,151.8,13.4,5.0,81.2,f,22,ЗАО,р-н Раменки,Раменки,walk,9,63000000
1929,1929,14,70.3,10.0,3.0,33.1,f,14,СВАО,р-н Северный,Марк,transport,5,14900000
1930,1930,3,21.6,0.0,0.0,15.6,f,53,СЗАО,р-н Покровское-Стрешнево,Мякинино,walk,18,9000000
1931,1931,1,38.2,6.0,2.0,26.0,,12,ЦАО,р-н Тверской,Белорусская,walk,11,17200000
1932,1932,4,45.87,15.1,1.0,13.4,f,12,ЗАО,м. Павшино,Павшино,transport,24,22499235
1933,1933,3,211.5,13.0,5.0,140.0,f,4,ЗАО,р-н Крылатское,Молодёжная,transport,6,105000000
1934,1934,18,219.4,9.4,5.0,103.2,f,21,ЦАО,р-н Пресненский,Улица 1905 года,walk,12,201850000
1935,1935,7,22.7,4.6,0.0,8.8,f,17,НАО (Новомосковский),м. Улица Скобелевская,Улица Скобелевская,transport,8,8544383
1936,1936,5,227.8,0.0,4.0,0.0,f,5,ЦАО,р-н Тверской,Площадь Революции,walk,3,943890000
1937,1937,1,150.0,6.5,5.0,94.5,f,11,СВАО,р-н Останкинский,Ботанический сад,walk,17,38000000
1938,1938,4,123.0,25.0,3.0,0.0,,8,ЦАО,р-н Красносельский,Сретенский бульвар,walk,5,200000000
1939,1939,3,213.0,25.0,5.0,109.0,,6,ЦАО,р-н Хамовники,Парк Культуры,walk,7,430286795
1940,1940,3,130.0,10.0,3.0,88.4,f,14,СВАО,р-н Марьина роща,Достоевская,walk,9,67800000
1941,1941,15,224.9,0.0,5.0,0.0,f,41,САО,р-н Хорошевский,Петровский Парк,walk,13,172028012
1942,1942,26,123.3,14.1,4.0,69.2,f,26,СЗАО,р-н Покровское-Стрешнево,Спартак,walk,10,56649789
1943,1943,13,175.75,0.0,4.0,0.0,t,20,ЦАО,р-н Пресненский,Краснопресненская,walk,1,162054154
1944,1944,47,30.08,0.0,1.0,11.6,f,51,ЦАО,р-н Пресненский,Шелепиха,walk,7,18767513
1945,1945,3,147.36,24.6,4.0,56.5,,11,ЦАО,р-н Хамовники,Спортивная,walk,6,138750000
1946,1946,1,17.0,0.0,0.0,0.0,t,4,ЮАО,р-н Даниловский,Тульская,walk,11,6800000
